rollout/ep_len 	steps  	wall_time             	bin
           4.0 	 57293 	 272.15185757478076   	 260
           5.0 	 57311 	 272.18655423323315   	 260
           7.0 	 57396 	 272.3615059733391    	 260
           7.0 	 57400 	 272.36937479575477   	 260
           3.0 	 57437 	 272.43673348029455   	 260
           3.0 	 57562 	 272.68974223931633   	 260
           4.0 	 57582 	 272.72757357756296   	 260
           5.0 	 57615 	 272.7911460240682    	 260
           4.0 	 57645 	 272.8450388550758    	 260
           4.0 	 57648 	 272.8495525479317    	 260
           6.0 	 57702 	 272.96386464039483   	 260
           4.0 	 57815 	 273.1983781973521    	 260
           5.0 	 57816 	 273.2003486514092    	 260
           3.0 	 57819 	 273.20440527200697   	 260
           5.0 	 57832 	 273.23225817283      	 260
           6.0 	 57862 	 273.2889182170232    	 260
           4.0 	 57950 	 273.456008986632     	 260
           7.0 	 57953 	 273.4620200037956    	 260
           3.0 	 57990 	 273.5376364906629    	 260
           4.0 	 57991 	 273.5393295089404    	 260
           4.0 	 57995 	 273.5484342177709    	 260
           3.0 	 58001 	 273.55836621522906   	 260
           4.0 	 58050 	 273.66261596679686   	 260
           4.0 	 58077 	 273.71272752285006   	 260
           6.0 	 58164 	 273.8833621899287    	 260
           3.0 	 58183 	 273.92307766278583   	 260
           7.0 	 58208 	 273.9753809889158    	 260
           4.0 	 58254 	 274.07458616892495   	 260
           4.0 	 58269 	 274.10877010027565   	 260
           4.0 	 58385 	 274.3573271393776    	 260
           5.0 	 58389 	 274.3635657231013    	 260
           5.0 	 58448 	 274.4872008085251    	 260
           3.0 	 58453 	 274.49709291060765   	 260
           8.0 	 58474 	 274.5417323589325    	 260
           4.0 	 58525 	 274.64926743507385   	 260
           3.0 	 58564 	 274.72915665308636   	 260
           6.0 	 58592 	 274.79561087687813   	 260
           5.0 	 58606 	 274.8219670852025    	 260
           4.0 	 58611 	 274.83192658027014   	 260
           6.0 	 58627 	 274.86273781061175   	 260
           4.0 	 58681 	 274.97074500322344   	 260
           4.0 	 58780 	 275.1791306932767    	 260
           4.0 	 58803 	 275.2300073226293    	 260
           5.0 	 58868 	 275.35478910207746   	 260
           4.0 	 58938 	 275.50406387249626   	 260
           5.0 	 58941 	 275.51182095607123   	 260
           5.0 	 58957 	 275.54447983900707   	 260
           5.0 	 58985 	 275.59503507614136   	 260
           3.0 	 59006 	 275.63907676935196   	 260
           4.0 	 59041 	 275.70183817545575   	 260
           5.0 	 59065 	 275.7516330718994    	 260
           4.0 	 59098 	 275.80802815357845   	 260
           4.0 	 59198 	 275.99605240821836   	 260
           4.0 	 59203 	 276.004760881265     	 260
           5.0 	 59254 	 276.1043012102445    	 260
           4.0 	 59338 	 276.28749699989953   	 260
           4.0 	 59366 	 276.34383829037347   	 260
          10.0 	 59408 	 276.4277320543925    	 260
           4.0 	 59415 	 276.4428186217944    	 260
          10.0 	 59439 	 276.4984652201335    	 260
           9.0 	 59469 	 276.5564890027046    	 260
           3.0 	 59539 	 276.7018101056417    	 260
           6.0 	 59611 	 276.8400035579999    	 260
           3.0 	 59653 	 276.92832887570063   	 260
           4.0 	 59797 	 277.21461212237676   	 260
           5.0 	 59807 	 277.2327673872312    	 260
           5.0 	 59851 	 277.32279345591866   	 260
           5.0 	 59867 	 277.35337445735934   	 260
           6.0 	 59871 	 277.3620635867119    	 260
           5.0 	 59873 	 277.36561330159503   	 260
           3.0 	 59888 	 277.39059386650723   	 260
           6.0 	 59893 	 277.40161959727607   	 260
           7.0 	 60028 	 277.6799926996231    	 260
           3.0 	 60065 	 277.74966925382614   	 260
           3.0 	 60102 	 277.83069486220677   	 260
           4.0 	 60121 	 277.8661172350248    	 260
           5.0 	 60165 	 277.9581253727277    	 260
           4.0 	 60242 	 278.1163343985875    	 260
           5.0 	 60279 	 278.1881585121155    	 260
           3.0 	 60292 	 278.21031877199806   	 260
           7.0 	 60347 	 278.3138022939364    	 260
           4.0 	 60381 	 278.3776786247889    	 260
           3.0 	 60454 	 278.52504103978475   	 260
          12.0 	 60476 	 278.5726011991501    	 260
           5.0 	 60491 	 278.6054376999537    	 260
           3.0 	 60493 	 278.6093911369642    	 260
           4.0 	 60514 	 278.6516419092814    	 260
           5.0 	 60533 	 278.69143712123235   	 260
           6.0 	 60534 	 278.69379459619523   	 260
           5.0 	 60691 	 279.014370795091     	 260
           7.0 	 60748 	 279.1267864068349    	 260
           3.0 	 60834 	 279.28772064844765   	 260
           4.0 	 60878 	 279.3677922129631    	 260
           6.0 	 60894 	 279.39673193295795   	 260
           4.0 	 60900 	 279.4070216576258    	 260
           3.0 	 60911 	 279.42867042620975   	 260
           3.0 	 60957 	 279.51661914984385   	 260
          10.0 	 60986 	 279.5749872326851    	 260
           5.0 	 61011 	 279.62451791763306   	 260
           4.0 	 61053 	 279.71065371433895   	 260
           5.0 	 61100 	 279.8068369309107    	 260
           7.0 	 61142 	 279.8830705602964    	 260
           6.0 	 61154 	 279.90781409343083   	 260
           4.0 	 61232 	 280.0684756000837    	 280
           7.0 	 61264 	 280.12807035446167   	 280
           4.0 	 61297 	 280.18703960180284   	 280
           4.0 	 61358 	 280.31054318348566   	 280
           3.0 	 61406 	 280.3985589981079    	 280
           3.0 	 61430 	 280.4482880115509    	 280
           7.0 	 61574 	 280.7276840130488    	 280
           5.0 	 61690 	 280.956439101696     	 280
           4.0 	 61798 	 281.1792772690455    	 280
           4.0 	 61818 	 281.2245063185692    	 280
           4.0 	 61849 	 281.2817584236463    	 280
           4.0 	 61860 	 281.29998297691344   	 280
           4.0 	 61906 	 281.39313917954763   	 280
           4.0 	 61944 	 281.4645289818446    	 280
          11.0 	 61964 	 281.5066388964653    	 280
           3.0 	 61974 	 281.52462344964346   	 280
           7.0 	 61976 	 281.5293311158816    	 280
           6.0 	 61984 	 281.5436944643656    	 280
           3.0 	 62013 	 281.6010579069455    	 280
           4.0 	 62157 	 281.88663928111396   	 280
           3.0 	 62167 	 281.9053622444471    	 280
           4.0 	 62216 	 282.0049036423365    	 280
           4.0 	 62222 	 282.01541002194085   	 280
           3.0 	 62227 	 282.0233222047488    	 280
           6.0 	 62233 	 282.0344281474749    	 280
           5.0 	 62243 	 282.05214759906136   	 280
           5.0 	 62431 	 282.42346572875977   	 280
           6.0 	 62442 	 282.4437186717987    	 280
           3.0 	 62486 	 282.53288524548213   	 280
           5.0 	 62531 	 282.6115470488866    	 280
           7.0 	 62534 	 282.61718293031055   	 280
           6.0 	 62694 	 282.92435044050217   	 280
           6.0 	 62773 	 283.0763169089953    	 280
           8.0 	 62782 	 283.0938241481781    	 280
           8.0 	 62872 	 283.26285378138226   	 280
           7.0 	 62883 	 283.28592098553975   	 280
           5.0 	 62890 	 283.30068599383037   	 280
           4.0 	 62905 	 283.3313241998355    	 280
           7.0 	 62999 	 283.5042413473129    	 280
           9.0 	 63073 	 283.6467782497406    	 280
           4.0 	 63128 	 283.75107431809107   	 280
           6.0 	 63137 	 283.76839423179626   	 280
           3.0 	 63178 	 283.85140303770703   	 280
           5.0 	 63217 	 283.9324315269788    	 280
           4.0 	 63258 	 284.0067667444547    	 280
           4.0 	 63297 	 284.08509992758434   	 280
           5.0 	 63309 	 284.10769444704056   	 280
           7.0 	 63344 	 284.17199042638146   	 280
           3.0 	 63350 	 284.1809845805168    	 280
           4.0 	 63362 	 284.20299878915154   	 280
          12.0 	 63381 	 284.2456524729729    	 280
           8.0 	 63431 	 284.34432871341704   	 280
           4.0 	 63438 	 284.3559912999471    	 280
           4.0 	 63474 	 284.4242401480675    	 280
           3.0 	 63508 	 284.4892314553261    	 280
           5.0 	 63515 	 284.5034195899963    	 280
           4.0 	 63597 	 284.65408443609874   	 280
           7.0 	 63606 	 284.67235094308853   	 280
           4.0 	 63615 	 284.6876189271609    	 280
           5.0 	 63621 	 284.7021309455236    	 280
           4.0 	 63653 	 284.76490550438564   	 280
           4.0 	 63734 	 284.9088699539503    	 280
           4.0 	 63767 	 284.96635774771374   	 280
           4.0 	 63838 	 285.1131550033887    	 280
           4.0 	 63839 	 285.114869761467     	 280
           5.0 	 64002 	 285.42001652320226   	 280
           3.0 	 64021 	 285.4540140867233    	 280
           6.0 	 64067 	 285.5370985110601    	 280
           6.0 	 64139 	 285.6812741160393    	 280
           4.0 	 64239 	 285.8780546665192    	 280
           4.0 	 64360 	 286.1072835882505    	 280
           3.0 	 64370 	 286.12614793777465   	 280
           3.0 	 64416 	 286.2219764669736    	 280
           4.0 	 64428 	 286.2465437889099    	 280
           3.0 	 64484 	 286.3589130838712    	 280
           4.0 	 64487 	 286.3653241713842    	 280
           6.0 	 64503 	 286.39376722574235   	 280
           3.0 	 64522 	 286.42947778701785   	 280
           6.0 	 64538 	 286.4641158143679    	 280
           5.0 	 64562 	 286.5109801133474    	 280
           4.0 	 64621 	 286.64099916617073   	 280
           4.0 	 64638 	 286.67019498348236   	 280
           5.0 	 64674 	 286.7389802932739    	 280
          10.0 	 64677 	 286.74672613143923   	 280
           3.0 	 64784 	 286.9565484285355    	 280
           7.0 	 64786 	 286.96190868616105   	 280
           4.0 	 64811 	 287.007530494531     	 280
           8.0 	 64819 	 287.02181456486386   	 280
           3.0 	 64889 	 287.15701944033304   	 280
           5.0 	 64891 	 287.16093697945274   	 280
           7.0 	 64908 	 287.19068557024      	 280
           6.0 	 64980 	 287.3290151556333    	 280
           5.0 	 65087 	 287.5349589705467    	 280
           5.0 	 65180 	 287.71468393007916   	 280
           7.0 	 65324 	 287.9750382900238    	 280
           5.0 	 65445 	 288.20550715525945   	 280
           8.0 	 65484 	 288.28434080282847   	 280
           7.0 	 65487 	 288.2904092669487    	 280
           7.0 	 65511 	 288.33838213682174   	 280
           5.0 	 65709 	 288.7160023609797    	 280
           6.0 	 65717 	 288.7310629606247    	 280
           5.0 	 65752 	 288.8047992547353    	 280
           3.0 	 65780 	 288.8525880495707    	 280
           3.0 	 65828 	 288.946200744311     	 280
           4.0 	 65830 	 288.94936834176383   	 280
           7.0 	 65843 	 288.9729407986005    	 280
           6.0 	 65886 	 289.05128546555835   	 280
           4.0 	 65916 	 289.10801424185433   	 280
          11.0 	 65924 	 289.1282604932785    	 280
           4.0 	 65979 	 289.2312862078349    	 280
           4.0 	 65983 	 289.23933388789493   	 280
           5.0 	 66060 	 289.38763057788213   	 280
           3.0 	 66064 	 289.3936881462733    	 280
           4.0 	 66177 	 289.61480685472486   	 280
           3.0 	 66215 	 289.68438533941907   	 280
           7.0 	 66222 	 289.69918843507764   	 280
           4.0 	 66350 	 289.93395043611525   	 280
           5.0 	 66369 	 289.9733309030533    	 280
           5.0 	 66372 	 289.97862133582436   	 280
           4.0 	 66475 	 290.1772653182348    	 280
           6.0 	 66521 	 290.2646981239319    	 280
           5.0 	 66541 	 290.3002477606138    	 280
           4.0 	 66551 	 290.32083777983985   	 280
           7.0 	 66576 	 290.3685286362966    	 280
           5.0 	 66609 	 290.42817143599194   	 280
           5.0 	 66670 	 290.5379200498263    	 280
           7.0 	 66673 	 290.5448055744171    	 280
           5.0 	 66712 	 290.6170725425084    	 280
           3.0 	 66726 	 290.643955941995     	 280
           6.0 	 66729 	 290.64946492910383   	 280
           4.0 	 66734 	 290.6589003841082    	 280
           6.0 	 66874 	 290.92755395174026   	 280
           7.0 	 66953 	 291.0766427477201    	 280
           5.0 	 66980 	 291.12630294164023   	 280
           4.0 	 66987 	 291.14040766159695   	 280
           7.0 	 66988 	 291.14320523341496   	 280
           3.0 	 67028 	 291.2253760178884    	 280
           5.0 	 67109 	 291.3785127520561    	 280
           4.0 	 67110 	 291.3801052093506    	 280
           3.0 	 67144 	 291.4477877934774    	 280
           4.0 	 67251 	 291.6520435611407    	 280
           6.0 	 67290 	 291.72781075636544   	 280
           3.0 	 67400 	 291.92286573648454   	 280
           4.0 	 67401 	 291.92451646725334   	 280
           5.0 	 67406 	 291.9334891637166    	 280
           3.0 	 67453 	 292.0212279478709    	 280
           6.0 	 67459 	 292.03298129638034   	 280
           6.0 	 67577 	 292.2669420162837    	 280
           4.0 	 67580 	 292.271436715126     	 280
           4.0 	 67581 	 292.2730752706528    	 280
           5.0 	 67604 	 292.3136238972346    	 280
           7.0 	 67606 	 292.31760406096777   	 280
           3.0 	 67755 	 292.586162507534     	 280
           4.0 	 67824 	 292.71197663148246   	 280
           5.0 	 67857 	 292.78108615080515   	 280
           3.0 	 67883 	 292.83012777169546   	 280
           5.0 	 67906 	 292.87452677885693   	 280
           4.0 	 67963 	 292.97341430187225   	 280
           5.0 	 68037 	 293.12050338983533   	 280
           3.0 	 68083 	 293.20284257332486   	 280
           3.0 	 68138 	 293.3106020291646    	 280
           5.0 	 68175 	 293.38363236983616   	 280
           4.0 	 68255 	 293.53401311238605   	 280
           6.0 	 68284 	 293.5900245428085    	 280
           6.0 	 68393 	 293.80064513683317   	 280
           3.0 	 68497 	 293.9959174315135    	 280
           6.0 	 68522 	 294.0429095665614    	 280
           5.0 	 68565 	 294.1236109574636    	 280
           5.0 	 68567 	 294.12838714122773   	 280
           3.0 	 68615 	 294.2212420622508    	 280
           5.0 	 68701 	 294.37324956655505   	 280
           4.0 	 68724 	 294.4131619691849    	 280
           3.0 	 68787 	 294.5341988245646    	 280
           3.0 	 68829 	 294.6139962077141    	 280
           5.0 	 68841 	 294.63556720813114   	 280
           4.0 	 68896 	 294.7413878242175    	 280
           7.0 	 68904 	 294.75732241074246   	 280
           3.0 	 68905 	 294.75852149327596   	 280
           4.0 	 68922 	 294.7891424536705    	 280
           3.0 	 68980 	 294.89405619303386   	 280
           4.0 	 69069 	 295.0620252211889    	 280
           3.0 	 69125 	 295.17291325330734   	 280
           4.0 	 69162 	 295.23852911392845   	 280
           4.0 	 69181 	 295.27189611991247   	 280
           4.0 	 69197 	 295.3026130994161    	 280
           3.0 	 69344 	 295.5796050190926    	 280
           5.0 	 69363 	 295.61964111328126   	 280
           5.0 	 69398 	 295.6867092927297    	 280
           7.0 	 69417 	 295.72380539178846   	 280
           7.0 	 69454 	 295.7933359702428    	 280
           3.0 	 69468 	 295.8187848130862    	 280
           5.0 	 69470 	 295.82233326037726   	 280
           4.0 	 69499 	 295.8808654109637    	 280
           9.0 	 69536 	 295.9560635089874    	 280
           4.0 	 69615 	 296.1113674243291    	 280
           3.0 	 69616 	 296.1126701990763    	 280
           6.0 	 69739 	 296.3499001026154    	 280
           7.0 	 69742 	 296.356406768163     	 280
           3.0 	 69761 	 296.3908743262291    	 280
           5.0 	 69897 	 296.6495313286781    	 280
           6.0 	 69906 	 296.67165186802544   	 280
           6.0 	 69928 	 296.7088895360629    	 280
           4.0 	 69994 	 296.82629496653874   	 280
           3.0 	 70001 	 296.8373486439387    	 280
           3.0 	 70024 	 296.87690051396686   	 280
           3.0 	 70049 	 296.9226378242175    	 280
           4.0 	 70063 	 296.9460984031359    	 280
           8.0 	 70067 	 296.95274982452395   	 280
           3.0 	 70071 	 296.9582822561264    	 280
           4.0 	 70077 	 296.9717438141505    	 280
           4.0 	 70088 	 296.99164976676303   	 280
           4.0 	 70156 	 297.1187584678332    	 280
           4.0 	 70183 	 297.1674598773321    	 280
           5.0 	 70194 	 297.1889274716377    	 280
           4.0 	 70199 	 297.19715421597164   	 280
           4.0 	 70287 	 297.35809650818504   	 280
           6.0 	 70317 	 297.4117318312327    	 280
           3.0 	 70386 	 297.54793408314384   	 280
           5.0 	 70432 	 297.6331283171972    	 280
           5.0 	 70480 	 297.7232829928398    	 280
           3.0 	 70576 	 297.89835249185563   	 280
           7.0 	 70713 	 298.15389013290405   	 280
           4.0 	 70714 	 298.1555204788844    	 280
           5.0 	 70733 	 298.18879429896674   	 280
           6.0 	 70749 	 298.21627088387805   	 280
           3.0 	 70802 	 298.310240205129     	 280
           3.0 	 70810 	 298.32402406136197   	 280
           4.0 	 70812 	 298.3275556763013    	 280
           5.0 	 70961 	 298.6033851981163    	 280
           4.0 	 71001 	 298.6729636589686    	 280
           5.0 	 71009 	 298.690653804938     	 280
           4.0 	 71052 	 298.76592013438545   	 280
           4.0 	 71070 	 298.80217260917027   	 280
           3.0 	 71092 	 298.84229300816855   	 280
           4.0 	 71161 	 298.9602672934532    	 280
           4.0 	 71166 	 298.97292686303456   	 280
           4.0 	 71182 	 299.0021905064583    	 280
           5.0 	 71213 	 299.0614203651746    	 280
           5.0 	 71216 	 299.0672528028488    	 280
           3.0 	 71217 	 299.06850157181424   	 280
           4.0 	 71277 	 299.1822002609571    	 280
           3.0 	 71288 	 299.2044070045153    	 280
           5.0 	 71324 	 299.27303412357963   	 280
           5.0 	 71395 	 299.40209485292434   	 280
           4.0 	 71398 	 299.40689822435377   	 280
           4.0 	 71406 	 299.4217998902003    	 280
           4.0 	 71429 	 299.4657397111257    	 280
           5.0 	 71430 	 299.4677656928698    	 280
           4.0 	 71458 	 299.52107876141866   	 280
           5.0 	 71596 	 299.7714166680972    	 280
           3.0 	 71599 	 299.7767320632935    	 280
           3.0 	 71612 	 299.8012603402138    	 280
           4.0 	 71643 	 299.85980889797213   	 280
           3.0 	 71733 	 300.0266180674235    	 300
           3.0 	 71776 	 300.1051422317823    	 300
           4.0 	 71848 	 300.23277743260064   	 300
           4.0 	 71916 	 300.3540041486422    	 300
           4.0 	 71961 	 300.4357819676399    	 300
           3.0 	 71997 	 300.5033824960391    	 300
           5.0 	 72111 	 300.712076262633     	 300
           5.0 	 72151 	 300.7831153154373    	 300
           3.0 	 72240 	 300.94965023994445   	 300
           8.0 	 72341 	 301.12630343437195   	 300
           4.0 	 72344 	 301.1318187594414    	 300
           4.0 	 72383 	 301.2029665748278    	 300
           3.0 	 72399 	 301.23517731030785   	 300
           8.0 	 72400 	 301.2384272694588    	 300
           6.0 	 72430 	 301.29322659571966   	 300
           4.0 	 72469 	 301.365865166982     	 300
           4.0 	 72490 	 301.39748119513195   	 300
           3.0 	 72506 	 301.4271724541982    	 300
           3.0 	 72529 	 301.46522332429885   	 300
           6.0 	 72536 	 301.4777367989222    	 300
           3.0 	 72548 	 301.5024847666422    	 300
           3.0 	 72606 	 301.6086369673411    	 300
           6.0 	 72664 	 301.71859431266785   	 300
           7.0 	 72756 	 301.8888534029325    	 300
           8.0 	 72760 	 301.8976285099983    	 300
           7.0 	 72942 	 302.23640195131304   	 300
           6.0 	 72966 	 302.27969480752944   	 300
           3.0 	 72985 	 302.3129387418429    	 300
           4.0 	 73031 	 302.4031406164169    	 300
           6.0 	 73047 	 302.4322305003802    	 300
           4.0 	 73099 	 302.5288672963778    	 300
           3.0 	 73251 	 302.8019482254982    	 300
           3.0 	 73256 	 302.81119590997696   	 300
           3.0 	 73295 	 302.8852824966113    	 300
           4.0 	 73318 	 302.9275264143944    	 300
           4.0 	 73385 	 303.0451520323753    	 300
           4.0 	 73393 	 303.06053969065346   	 300
           5.0 	 73474 	 303.2022484580676    	 300
           9.0 	 73475 	 303.2058166106542    	 300
           4.0 	 73482 	 303.2190590103467    	 300
           3.0 	 73540 	 303.3259658734004    	 300
           6.0 	 73552 	 303.35684466362      	 300
           4.0 	 73617 	 303.4745516935984    	 300
           5.0 	 73698 	 303.62147677342097   	 300
           4.0 	 73789 	 303.7890454093615    	 300
           6.0 	 73811 	 303.83155834674835   	 300
           5.0 	 73828 	 303.85943655172986   	 300
           6.0 	 73908 	 304.0091973503431    	 300
           5.0 	 73915 	 304.0231251319249    	 300
           3.0 	 73973 	 304.13207224210106   	 300
           3.0 	 73976 	 304.13681683540347   	 300
           7.0 	 74036 	 304.249604622523     	 300
           3.0 	 74058 	 304.28712498346965   	 300
           3.0 	 74063 	 304.2961546699206    	 300
           4.0 	 74100 	 304.36383899052936   	 300
           5.0 	 74103 	 304.37011965513227   	 300
           5.0 	 74151 	 304.4663557171822    	 300
           4.0 	 74212 	 304.5676693201065    	 300
           3.0 	 74267 	 304.65999409755074   	 300
           6.0 	 74280 	 304.6822486201922    	 300
           4.0 	 74299 	 304.7162574013074    	 300
           3.0 	 74325 	 304.7663702368736    	 300
           3.0 	 74406 	 304.9123242497444    	 300
           5.0 	 74426 	 304.95044564008714   	 300
           4.0 	 74438 	 304.97307227055234   	 300
           3.0 	 74565 	 305.20046827793124   	 300
           4.0 	 74598 	 305.25985437234243   	 300
           5.0 	 74604 	 305.27175825834274   	 300
           5.0 	 74606 	 305.27551534970604   	 300
           5.0 	 74718 	 305.46539862155913   	 300
           3.0 	 74770 	 305.5546493808428    	 300
           3.0 	 74774 	 305.5621890981992    	 300
           4.0 	 74880 	 305.75625306367874   	 300
           3.0 	 74926 	 305.8347007234891    	 300
           3.0 	 74934 	 305.84880869785945   	 300
           7.0 	 74981 	 305.92565356493      	 300
           3.0 	 74982 	 305.9269228776296    	 300
           5.0 	 75055 	 306.0581129630407    	 300
           5.0 	 75115 	 306.16184006532035   	 300
           7.0 	 75118 	 306.1688587784767    	 300
           5.0 	 75122 	 306.1769448598226    	 300
           3.0 	 75155 	 306.23536393245064   	 300
           4.0 	 75260 	 306.42658451398216   	 300
           3.0 	 75305 	 306.5031949003538    	 300
           3.0 	 75331 	 306.5494531909625    	 300
           8.0 	 75369 	 306.6189686457316    	 300
           4.0 	 75452 	 306.7645755449931    	 300
           6.0 	 75458 	 306.77474180062615   	 300
           4.0 	 75466 	 306.78869103193284   	 300
           3.0 	 75506 	 306.8588804483414    	 300
           3.0 	 75531 	 306.90694743792216   	 300
           3.0 	 75550 	 306.9412049730619    	 300
           4.0 	 75637 	 307.08835662206013   	 300
           3.0 	 75674 	 307.1458313425382    	 300
           5.0 	 75691 	 307.1749860366186    	 300
           3.0 	 75742 	 307.26594326496127   	 300
           5.0 	 75776 	 307.3304818113645    	 300
           4.0 	 75804 	 307.3815902312597    	 300
           5.0 	 75826 	 307.4234071850777    	 300
           4.0 	 75834 	 307.43696237007777   	 300
           4.0 	 75840 	 307.44724764029183   	 300
           5.0 	 75877 	 307.5135305603345    	 300
           3.0 	 75956 	 307.6494575421015    	 300
           4.0 	 76023 	 307.77193138202034   	 300
           3.0 	 76097 	 307.8989531993866    	 300
           4.0 	 76120 	 307.9429150780042    	 300
           5.0 	 76133 	 307.96387190818785   	 300
           4.0 	 76154 	 307.9990113655726    	 300
           8.0 	 76207 	 308.0938269376755    	 300
           6.0 	 76295 	 308.251153755188     	 300
           4.0 	 76310 	 308.2770269155502    	 300
           4.0 	 76395 	 308.42226187388104   	 300
           4.0 	 76413 	 308.4544919729233    	 300
           4.0 	 76443 	 308.50619957447054   	 300
           3.0 	 76445 	 308.509075208505     	 300
           4.0 	 76495 	 308.5969560265541    	 300
           4.0 	 76614 	 308.8087706764539    	 300
           5.0 	 76781 	 309.10130870342255   	 300
           3.0 	 76870 	 309.24360568523406   	 300
           4.0 	 76877 	 309.2562496145566    	 300
           6.0 	 76884 	 309.2715762178103    	 300
           5.0 	 76891 	 309.2857479095459    	 300
           4.0 	 76918 	 309.3387325247129    	 300
           5.0 	 76987 	 309.46306352217994   	 300
           6.0 	 77014 	 309.51185815731685   	 300
           4.0 	 77039 	 309.5588896671931    	 300
           5.0 	 77055 	 309.5884024182955    	 300
           3.0 	 77072 	 309.6167121887207    	 300
           3.0 	 77083 	 309.6352126558622    	 300
           5.0 	 77170 	 309.7973591804504    	 300
           4.0 	 77189 	 309.8310332020124    	 300
           5.0 	 77260 	 309.959033203125     	 300
           4.0 	 77332 	 310.08442422151563   	 300
           3.0 	 77376 	 310.16029164393746   	 300
           5.0 	 77434 	 310.2563524603844    	 300
           3.0 	 77449 	 310.2817668795586    	 300
           4.0 	 77529 	 310.42426518599194   	 300
           3.0 	 77648 	 310.63268088499706   	 300
           4.0 	 77690 	 310.7040076533953    	 300
           4.0 	 77746 	 310.81271630128225   	 300
           6.0 	 77803 	 310.91680110295613   	 300
           5.0 	 77850 	 310.99810022910435   	 300
           3.0 	 77896 	 311.0797062595685    	 300
           4.0 	 77958 	 311.19396112362546   	 300
           6.0 	 77969 	 311.2129259665807    	 300
           5.0 	 77998 	 311.2612137913704    	 300
           3.0 	 78080 	 311.40304904381435   	 300
           3.0 	 78287 	 311.7573629260063    	 300
           3.0 	 78322 	 311.8168286760648    	 300
           7.0 	 78344 	 311.85445890824      	 300
           3.0 	 78359 	 311.8811367193858    	 300
           7.0 	 78383 	 311.9223348339399    	 300
           4.0 	 78409 	 311.9661573290825    	 300
           8.0 	 78562 	 312.241442767779     	 300
           4.0 	 78582 	 312.27505685885745   	 300
           5.0 	 78627 	 312.34821737209955   	 300
           3.0 	 78637 	 312.36310015916825   	 300
           7.0 	 78676 	 312.4317518313726    	 300
           4.0 	 78686 	 312.44988284905753   	 300
           7.0 	 78716 	 312.4992078622182    	 300
           3.0 	 78746 	 312.5491189956665    	 300
           5.0 	 78865 	 312.7586591442426    	 300
           6.0 	 78912 	 312.8400605003039    	 300
           4.0 	 78925 	 312.86343814929324   	 300
           4.0 	 78968 	 312.93509674072266   	 300
           6.0 	 78970 	 312.9391535361608    	 300
           4.0 	 79032 	 313.04775066773095   	 300
           4.0 	 79144 	 313.24819360176724   	 300
           6.0 	 79187 	 313.32549051046374   	 300
           4.0 	 79234 	 313.41042221387227   	 300
           6.0 	 79315 	 313.5594158212344    	 300
           3.0 	 79371 	 313.6548614939054    	 300
           4.0 	 79433 	 313.7556134064992    	 300
           3.0 	 79451 	 313.7844024459521    	 300
           3.0 	 79478 	 313.8290854334831    	 300
           4.0 	 79491 	 313.84982575178145   	 300
           6.0 	 79506 	 313.87369782527287   	 300
           4.0 	 79545 	 313.93906294902166   	 300
           5.0 	 79551 	 313.9496444821358    	 300
           4.0 	 79569 	 313.97998215754825   	 300
           4.0 	 79598 	 314.030573395888     	 300
           7.0 	 79606 	 314.05307088692985   	 300
           4.0 	 79648 	 314.1262443502744    	 300
           3.0 	 79659 	 314.1452832341194    	 300
           3.0 	 79701 	 314.2163765947024    	 300
           3.0 	 79704 	 314.22133604288103   	 300
           5.0 	 79826 	 314.43038957516353   	 300
           3.0 	 79867 	 314.49551928043365   	 300
           8.0 	 79873 	 314.50716854333876   	 300
           3.0 	 79949 	 314.6354372819265    	 300
           7.0 	 80075 	 314.85461149613064   	 300
           3.0 	 80078 	 314.85978293418884   	 300
           3.0 	 80212 	 315.0941744128863    	 300
           4.0 	 80221 	 315.1110326170921    	 300
           5.0 	 80237 	 315.13672854502994   	 300
           7.0 	 80254 	 315.1693640430768    	 300
           4.0 	 80508 	 315.6131640036901    	 300
           4.0 	 80548 	 315.6811781644821    	 300
           5.0 	 80630 	 315.82473055919013   	 300
           3.0 	 80632 	 315.82726385990776   	 300
           5.0 	 80703 	 315.9468325535456    	 300
           6.0 	 80726 	 315.9878607710203    	 300
           5.0 	 80775 	 316.070814482371     	 300
           8.0 	 80867 	 316.2345494747162    	 300
           3.0 	 80870 	 316.2390123605728    	 300
           4.0 	 80884 	 316.26005982557933   	 300
           4.0 	 80905 	 316.29614340464275   	 300
           3.0 	 80934 	 316.3510844429334    	 300
           5.0 	 80960 	 316.40233103434247   	 300
           3.0 	 80961 	 316.403540400664     	 300
           5.0 	 80981 	 316.44141859610875   	 300
           4.0 	 80997 	 316.47505720059075   	 300
           5.0 	 81045 	 316.554847296079     	 300
           4.0 	 81097 	 316.64752802054085   	 300
           5.0 	 81116 	 316.67949062188467   	 300
           4.0 	 81121 	 316.6876351157824    	 300
           3.0 	 81154 	 316.7417840997378    	 300
           4.0 	 81159 	 316.7503241022428    	 300
           5.0 	 81194 	 316.80984932581583   	 300
           3.0 	 81197 	 316.8150483131409    	 300
           5.0 	 81206 	 316.8313173850377    	 300
           4.0 	 81237 	 316.8863533059756    	 300
           5.0 	 81254 	 316.9146717429161    	 300
           4.0 	 81341 	 317.0609251737595    	 300
           4.0 	 81458 	 317.26167047023773   	 300
           6.0 	 81524 	 317.3822745402654    	 300
           3.0 	 81528 	 317.3884695529938    	 300
